Size N    , Utilization U       , Affinity A, BlockNum B, ThreadsNum T        , Random X  , time (ms)           
32        , 1.000000            , 1         , 25        , 32                  , 1         , 26.734869           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 27.889000           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 26.111153           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 27.700006           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 25.290026           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 23.941893           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 22.696039           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 21.880880           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 27.842886           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 22.340038           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 26.015898           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 25.367073           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 22.929085           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 24.877882           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 26.128042           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 22.977104           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 23.657934           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 22.452152           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 23.237829           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 30.356936           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 23.374107           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 25.949944           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 34.541899           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 23.955082           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 25.736959           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 24.343096           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 27.609179           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 23.366310           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 25.501068           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 24.130945           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 24.635054           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 23.135031           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 24.475845           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 23.437904           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 23.433805           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 29.412016           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 23.425768           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 27.870058           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 23.398279           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 25.820015           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 24.694075           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 27.392206           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 33.590059           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 23.114969           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 34.085020           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 35.229942           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 26.685081           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 26.816147           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 26.123985           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 33.845791           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 27.255053           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 27.934132           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 23.527027           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 28.361086           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 25.345146           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 31.796068           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 24.921295           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 24.829245           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 25.865685           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 24.820198           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 29.505926           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 27.195831           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 32.328245           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 31.057106           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 24.037054           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 23.262960           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 26.790817           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 26.020975           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 34.474867           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 24.739902           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 26.274851           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 24.683023           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 24.899120           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 23.955017           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 26.020121           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 30.957903           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 25.220242           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 24.330084           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 25.849819           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 30.273083           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 24.721914           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 24.384901           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 24.077135           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 23.982063           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 22.326036           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 25.873976           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 26.513201           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 27.313950           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 27.081116           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 25.454918           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 25.769829           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 28.104126           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 26.419025           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 23.611950           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 25.449120           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 25.665039           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 25.398983           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 26.393042           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 24.520033           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 26.344088           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 24.790983           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 24.899920           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 24.981976           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 25.228949           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 24.395109           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 26.999853           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 25.604919           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 31.323072           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 27.452934           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 23.360111           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 24.689983           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 26.410204           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 25.242964           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 26.285044           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 28.610941           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 25.469950           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 26.917952           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 25.071968           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 26.080784           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 25.250006           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 23.051910           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 24.502098           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 23.941942           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 22.391878           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 30.734077           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 22.814043           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 25.409119           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 30.822062           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 24.358032           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 25.429913           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 26.852026           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 27.082842           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 25.061729           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 26.026009           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 26.799025           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 25.448984           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 24.940901           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 26.669939           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 26.447989           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 32.829004           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 25.321905           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 24.869003           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 26.481266           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 23.375870           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 27.214933           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 25.553011           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 23.671988           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 23.852137           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 22.774826           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 21.776043           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 22.056957           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 24.938128           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 24.420002           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 22.289909           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 23.851875           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 24.509911           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 25.978193           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 25.083929           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 24.464113           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 23.846951           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 26.221895           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 23.786139           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 24.404156           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 26.489058           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 31.922977           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 22.763100           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 33.993046           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 24.847012           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 27.853909           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 24.059092           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 26.069914           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 24.751942           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 27.386204           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 27.187180           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 28.557041           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 29.805077           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 24.796843           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 25.949089           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 24.954979           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 28.179075           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 24.012987           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 23.840040           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.042143           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 23.811960           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.176050           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.144979           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.815865           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.543097           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 26.130045           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 23.664013           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 24.097055           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 24.354984           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 26.616058           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 26.476196           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.833076           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 26.010908           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.110985           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 24.193129           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 26.601997           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.218935           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 25.282238           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 25.237968           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 26.637939           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 23.080908           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 25.705038           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 26.737305           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 24.125748           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 23.540113           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 22.775919           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 30.159084           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 27.703997           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 22.663116           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 20.762222           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 32.901165           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 22.321884           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 25.963951           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 22.986898           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 23.354914           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 26.475952           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 23.937031           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 24.293030           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 25.072876           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 24.817888           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 24.351151           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 24.848843           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 25.850113           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 26.431927           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 23.172115           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 27.381813           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 23.030125           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 27.765902           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 23.592100           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 22.931767           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 21.842056           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 23.628094           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 23.092878           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 24.184914           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 31.996983           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 29.275007           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 31.490007           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 25.981853           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 22.991957           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 25.575943           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 23.648127           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 25.082771           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 24.247108           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 24.887012           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 24.383003           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 24.757103           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 33.343000           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 27.117065           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 23.891937           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 26.560097           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 28.211857           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 26.609793           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 24.691973           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 27.712729           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 24.685741           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 25.485943           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 23.268909           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 23.822926           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.853035           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.960972           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 26.439205           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 23.571009           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 25.359863           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.664036           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 25.003014           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.573118           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.221113           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 25.122826           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 23.569189           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.580933           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 32.287041           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 27.485186           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.002989           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 27.671200           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 25.543060           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 24.628195           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 23.975016           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 25.229826           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.646027           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 22.744015           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.405138           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 22.465012           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 26.885017           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 21.640934           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.130779           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 25.275059           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.951992           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.044746           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 24.363995           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.889990           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 24.511860           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.406084           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 24.034096           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 21.543987           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 22.685139           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 22.539078           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 25.538826           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 23.459885           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 29.288071           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.836767           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 24.584974           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.867805           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.712879           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.862778           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 26.027931           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 24.309189           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.305984           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.554996           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 24.901220           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.765121           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 24.865200           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 24.268221           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.284065           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.366943           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 22.583971           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 22.782183           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 22.734903           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 23.272886           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 22.844160           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 22.787069           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 23.993883           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 22.546013           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 22.960155           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 22.136070           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 22.427979           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 21.373085           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 29.699955           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 21.166933           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 26.571003           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 22.830963           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 30.632868           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 24.531988           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 24.935997           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 24.693119           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 24.121077           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 23.879129           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 25.076221           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 24.553080           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 22.390856           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 22.905876           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 24.169851           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 24.204020           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 23.464802           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 24.117098           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 31.013880           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 22.993011           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 22.848726           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 22.979984           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 21.762987           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 21.883095           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 22.293701           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 23.284994           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 24.655939           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 25.276003           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 30.443014           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 25.166965           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 23.396975           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 23.650261           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.469917           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.086834           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.683102           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.232830           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 22.769032           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.009008           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 22.331150           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.362141           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 29.209738           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.890957           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 23.904100           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.350937           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.151920           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 22.900829           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 25.144926           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 22.694138           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 26.664974           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 23.216871           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 24.190029           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 22.163969           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 28.004150           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 21.194057           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 22.795034           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 23.747066           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 24.974060           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 23.140291           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 25.036896           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 23.624920           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 24.345247           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 24.310165           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 23.992046           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 23.960722           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 21.768995           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 26.009745           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 21.732033           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 24.656895           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 22.062845           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 24.458881           
