Affinity  , Usage     , #elements , time                
2         , 1.000000  , 16384     , 1153.720215         
2         , 1.000000  , 16384     , 1157.294922         
2         , 1.000000  , 16384     , 1177.486816         
2         , 1.000000  , 16384     , 1179.412842         
2         , 1.000000  , 16384     , 1168.870117         
2         , 1.000000  , 16384     , 1173.270996         
2         , 1.000000  , 16384     , 1526.861084         
2         , 1.000000  , 16384     , 1516.479980         
2         , 1.000000  , 16384     , 1148.354492         
2         , 1.000000  , 16384     , 1165.119141         
2         , 1.000000  , 16384     , 1146.133057         
2         , 1.000000  , 16384     , 1167.185059         
2         , 1.000000  , 16384     , 1152.188965         
2         , 1.000000  , 16384     , 1163.992432         
2         , 1.000000  , 16384     , 1148.776123         
2         , 1.000000  , 16384     , 1138.864258         
2         , 1.000000  , 16384     , 1134.464844         
2         , 1.000000  , 16384     , 1140.002686         
2         , 1.000000  , 16384     , 1184.756104         
2         , 1.000000  , 16384     , 1147.368652         
2         , 1.000000  , 16384     , 1269.729004         
2         , 1.000000  , 16384     , 1182.641113         
2         , 1.000000  , 16384     , 1149.726807         
3         , 1.000000  , 16384     , 989.373047          
3         , 1.000000  , 16384     , 854.208740          
3         , 1.000000  , 16384     , 1217.361084         
3         , 1.000000  , 16384     , 862.017822          
3         , 1.000000  , 16384     , 1198.236816         
3         , 1.000000  , 16384     , 1180.894287         
3         , 1.000000  , 16384     , 862.677246          
3         , 1.000000  , 16384     , 1217.721924         
3         , 1.000000  , 16384     , 859.202393          
3         , 1.000000  , 16384     , 1194.828369         
3         , 1.000000  , 16384     , 1171.095703         
3         , 1.000000  , 16384     , 1182.702881         
3         , 1.000000  , 16384     , 863.253906          
3         , 1.000000  , 16384     , 859.385986          
3         , 1.000000  , 16384     , 849.185303          
3         , 1.000000  , 16384     , 1201.073975         
3         , 1.000000  , 16384     , 1207.841064         
3         , 1.000000  , 16384     , 1193.937744         
3         , 1.000000  , 16384     , 860.516846          
3         , 1.000000  , 16384     , 859.934326          
3         , 1.000000  , 16384     , 1000.375000         
3         , 1.000000  , 16384     , 1197.662842         
3         , 1.000000  , 16384     , 855.749023          
3         , 1.000000  , 16384     , 866.201904          
3         , 1.000000  , 16384     , 999.379150          
4         , 1.000000  , 16384     , 1062.493896         
4         , 1.000000  , 16384     , 809.612793          
4         , 1.000000  , 16384     , 803.913818          
4         , 1.000000  , 16384     , 1071.697998         
4         , 1.000000  , 16384     , 805.245117          
4         , 1.000000  , 16384     , 813.205811          
4         , 1.000000  , 16384     , 1209.659912         
4         , 1.000000  , 16384     , 1079.157471         
4         , 1.000000  , 16384     , 1065.423828         
4         , 1.000000  , 16384     , 799.421875          
4         , 1.000000  , 16384     , 895.136230          
4         , 1.000000  , 16384     , 809.405762          
4         , 1.000000  , 16384     , 819.198242          
4         , 1.000000  , 16384     , 812.075195          
4         , 1.000000  , 16384     , 1073.923340         
4         , 1.000000  , 16384     , 818.758789          
4         , 1.000000  , 16384     , 1223.666992         
4         , 1.000000  , 16384     , 1195.211182         
4         , 1.000000  , 16384     , 1216.468018         
4         , 1.000000  , 16384     , 1210.007812         
4         , 1.000000  , 16384     , 1059.175781         
4         , 1.000000  , 16384     , 816.072998          
4         , 1.000000  , 16384     , 817.526123          
4         , 1.000000  , 16384     , 822.442139          
4         , 1.000000  , 16384     , 1222.719971         
1         , 1.000000  , 32768     , 4798.754883         
1         , 1.000000  , 32768     , 5707.524170         
1         , 1.000000  , 32768     , 4790.339844         
1         , 1.000000  , 32768     , 4793.031006         
1         , 1.000000  , 32768     , 5209.259766         
1         , 1.000000  , 32768     , 5266.418945         
1         , 1.000000  , 32768     , 4874.716797         
1         , 1.000000  , 32768     , 4795.510010         
1         , 1.000000  , 32768     , 4777.809082         
1         , 1.000000  , 32768     , 6064.985840         
1         , 1.000000  , 32768     , 5698.268066         
1         , 1.000000  , 32768     , 4791.666016         
1         , 1.000000  , 32768     , 6156.909912         
1         , 1.000000  , 32768     , 6109.391113         
1         , 1.000000  , 32768     , 6110.221924         
1         , 1.000000  , 32768     , 5218.576172         
1         , 1.000000  , 32768     , 4823.508057         
1         , 1.000000  , 32768     , 4838.177002         
1         , 1.000000  , 32768     , 5338.821777         
1         , 1.000000  , 32768     , 4777.162109         
1         , 1.000000  , 32768     , 5371.609863         
1         , 1.000000  , 32768     , 5220.311035         
1         , 1.000000  , 32768     , 4788.329102         
1         , 1.000000  , 32768     , 4827.381836         
1         , 1.000000  , 32768     , 5210.012207         
2         , 1.000000  , 32768     , 2963.799072         
2         , 1.000000  , 32768     , 2173.895020         
2         , 1.000000  , 32768     , 2181.096680         
2         , 1.000000  , 32768     , 2538.241943         
2         , 1.000000  , 32768     , 2199.791016         
2         , 1.000000  , 32768     , 2548.954102         
2         , 1.000000  , 32768     , 2173.833008         
2         , 1.000000  , 32768     , 2127.893066         
2         , 1.000000  , 32768     , 2540.188965         
2         , 1.000000  , 32768     , 2541.965820         
2         , 1.000000  , 32768     , 2151.839844         
2         , 1.000000  , 32768     , 2181.845947         
2         , 1.000000  , 32768     , 2187.817871         
2         , 1.000000  , 32768     , 2968.218994         
2         , 1.000000  , 32768     , 2161.880859         
2         , 1.000000  , 32768     , 2268.665039         
2         , 1.000000  , 32768     , 2193.867432         
2         , 1.000000  , 32768     , 2167.555176         
2         , 1.000000  , 32768     , 2164.469971         
2         , 1.000000  , 32768     , 2515.782959         
2         , 1.000000  , 32768     , 2142.887939         
2         , 1.000000  , 32768     , 2272.357910         
2         , 1.000000  , 32768     , 2159.696289         
2         , 1.000000  , 32768     , 2165.713135         
2         , 1.000000  , 32768     , 2130.612305         
3         , 1.000000  , 32768     , 1487.885986         
3         , 1.000000  , 32768     , 1471.367920         
3         , 1.000000  , 32768     , 1486.127197         
3         , 1.000000  , 32768     , 1487.423340         
3         , 1.000000  , 32768     , 1476.101074         
3         , 1.000000  , 32768     , 1494.105225         
3         , 1.000000  , 32768     , 1500.712158         
3         , 1.000000  , 32768     , 1649.785889         
3         , 1.000000  , 32768     , 1480.260010         
3         , 1.000000  , 32768     , 1811.950928         
3         , 1.000000  , 32768     , 1484.737305         
3         , 1.000000  , 32768     , 1479.564209         
3         , 1.000000  , 32768     , 1488.013916         
3         , 1.000000  , 32768     , 1477.229004         
3         , 1.000000  , 32768     , 1814.651123         
3         , 1.000000  , 32768     , 1819.330078         
3         , 1.000000  , 32768     , 1483.448242         
3         , 1.000000  , 32768     , 1490.985107         
3         , 1.000000  , 32768     , 1469.690186         
3         , 1.000000  , 32768     , 1497.371094         
3         , 1.000000  , 32768     , 1476.160889         
3         , 1.000000  , 32768     , 1473.447266         
3         , 1.000000  , 32768     , 1492.491699         
3         , 1.000000  , 32768     , 1499.515137         
3         , 1.000000  , 32768     , 1491.514893         
4         , 1.000000  , 32768     , 1318.320068         
4         , 1.000000  , 32768     , 1282.751953         
4         , 1.000000  , 32768     , 1314.268066         
4         , 1.000000  , 32768     , 1337.374268         
4         , 1.000000  , 32768     , 1301.928711         
4         , 1.000000  , 32768     , 1327.132080         
4         , 1.000000  , 32768     , 1603.519287         
4         , 1.000000  , 32768     , 1306.789307         
4         , 1.000000  , 32768     , 1316.419189         
4         , 1.000000  , 32768     , 1320.169434         
4         , 1.000000  , 32768     , 1596.163086         
4         , 1.000000  , 32768     , 1303.662842         
4         , 1.000000  , 32768     , 1322.461182         
4         , 1.000000  , 32768     , 1293.133057         
4         , 1.000000  , 32768     , 1298.320801         
4         , 1.000000  , 32768     , 1340.885254         
4         , 1.000000  , 32768     , 1318.607422         
4         , 1.000000  , 32768     , 1305.520752         
4         , 1.000000  , 32768     , 1589.543213         
4         , 1.000000  , 32768     , 1312.483643         
4         , 1.000000  , 32768     , 1311.709229         
4         , 1.000000  , 32768     , 1308.794189         
4         , 1.000000  , 32768     , 1314.535889         
4         , 1.000000  , 32768     , 1619.038086         
4         , 1.000000  , 32768     , 1324.865967         
1         , 1.000000  , 65536     , 11019.863037        
1         , 1.000000  , 65536     , 12015.446289        
1         , 1.000000  , 65536     , 11017.245117        
1         , 1.000000  , 65536     , 9717.133301         
1         , 1.000000  , 65536     , 9567.475830         
1         , 1.000000  , 65536     , 9550.544922         
1         , 1.000000  , 65536     , 9877.713135         
1         , 1.000000  , 65536     , 9557.514160         
1         , 1.000000  , 65536     , 12020.640137        
1         , 1.000000  , 65536     , 11305.265137        
1         , 1.000000  , 65536     , 9536.804688         
1         , 1.000000  , 65536     , 11096.805420        
1         , 1.000000  , 65536     , 11041.994873        
1         , 1.000000  , 65536     , 10976.099365        
1         , 1.000000  , 65536     , 9996.953857         
1         , 1.000000  , 65536     , 9982.053223         
1         , 1.000000  , 65536     , 9603.593262         
1         , 1.000000  , 65536     , 11330.769043        
1         , 1.000000  , 65536     , 10088.297852        
1         , 1.000000  , 65536     , 9941.328613         
1         , 1.000000  , 65536     , 9560.910156         
1         , 1.000000  , 65536     , 11101.522949        
1         , 1.000000  , 65536     , 10877.324951        
1         , 1.000000  , 65536     , 10169.077148        
1         , 1.000000  , 65536     , 9995.836914         
2         , 1.000000  , 65536     , 4476.421387         
2         , 1.000000  , 65536     , 4467.312988         
2         , 1.000000  , 65536     , 4204.919434         
2         , 1.000000  , 65536     , 4472.769775         
2         , 1.000000  , 65536     , 4175.868896         
2         , 1.000000  , 65536     , 4202.625732         
2         , 1.000000  , 65536     , 4178.743652         
2         , 1.000000  , 65536     , 4580.168213         
2         , 1.000000  , 65536     , 4549.054932         
2         , 1.000000  , 65536     , 4521.995117         
2         , 1.000000  , 65536     , 4206.800049         
2         , 1.000000  , 65536     , 4128.300049         
2         , 1.000000  , 65536     , 4145.180176         
2         , 1.000000  , 65536     , 4592.264648         
2         , 1.000000  , 65536     , 4457.200195         
2         , 1.000000  , 65536     , 4219.754150         
2         , 1.000000  , 65536     , 4475.269775         
2         , 1.000000  , 65536     , 4188.408936         
2         , 1.000000  , 65536     , 4127.895020         
2         , 1.000000  , 65536     , 4481.077148         
2         , 1.000000  , 65536     , 4221.926025         
2         , 1.000000  , 65536     , 4479.202881         
2         , 1.000000  , 65536     , 4144.316162         
2         , 1.000000  , 65536     , 4208.474365         
2         , 1.000000  , 65536     , 4147.302979         
3         , 1.000000  , 65536     , 2733.510986         
3         , 1.000000  , 65536     , 3350.871826         
3         , 1.000000  , 65536     , 2738.302002         
3         , 1.000000  , 65536     , 3232.672852         
3         , 1.000000  , 65536     , 2941.781982         
3         , 1.000000  , 65536     , 2942.247803         
3         , 1.000000  , 65536     , 3040.312012         
3         , 1.000000  , 65536     , 2928.346191         
3         , 1.000000  , 65536     , 2750.786133         
3         , 1.000000  , 65536     , 2747.171875         
3         , 1.000000  , 65536     , 2741.127197         
3         , 1.000000  , 65536     , 2737.311035         
3         , 1.000000  , 65536     , 2746.697021         
3         , 1.000000  , 65536     , 2720.688232         
3         , 1.000000  , 65536     , 2740.297119         
3         , 1.000000  , 65536     , 3366.949951         
3         , 1.000000  , 65536     , 3057.332031         
3         , 1.000000  , 65536     , 2734.942627         
3         , 1.000000  , 65536     , 2749.762451         
3         , 1.000000  , 65536     , 3040.464355         
3         , 1.000000  , 65536     , 2745.976074         
3         , 1.000000  , 65536     , 2756.769043         
3         , 1.000000  , 65536     , 2925.658936         
3         , 1.000000  , 65536     , 2751.393066         
3         , 1.000000  , 65536     , 3034.336426         
4         , 1.000000  , 65536     , 2291.801025         
4         , 1.000000  , 65536     , 3043.684814         
4         , 1.000000  , 65536     , 2903.684326         
4         , 1.000000  , 65536     , 2257.945801         
4         , 1.000000  , 65536     , 2446.020996         
4         , 1.000000  , 65536     , 2274.038818         
4         , 1.000000  , 65536     , 2355.152100         
4         , 1.000000  , 65536     , 2301.699219         
4         , 1.000000  , 65536     , 2262.177002         
4         , 1.000000  , 65536     , 2934.195068         
4         , 1.000000  , 65536     , 2280.256348         
4         , 1.000000  , 65536     , 2279.074707         
4         , 1.000000  , 65536     , 2259.688232         
4         , 1.000000  , 65536     , 2301.761475         
4         , 1.000000  , 65536     , 2276.807861         
4         , 1.000000  , 65536     , 2290.258057         
4         , 1.000000  , 65536     , 2341.088379         
4         , 1.000000  , 65536     , 2300.140137         
4         , 1.000000  , 65536     , 2280.516113         
4         , 1.000000  , 65536     , 2587.072754         
4         , 1.000000  , 65536     , 2278.970459         
4         , 1.000000  , 65536     , 2557.853271         
4         , 1.000000  , 65536     , 2262.428955         
4         , 1.000000  , 65536     , 2597.697754         
4         , 1.000000  , 65536     , 2285.870850         
1         , 1.000000  , 131072    , 22227.214111        
1         , 1.000000  , 131072    , 19028.736572        
1         , 1.000000  , 131072    , 20110.413818        
1         , 1.000000  , 131072    , 19267.965088        
1         , 1.000000  , 131072    , 20266.655029        
1         , 1.000000  , 131072    , 19250.447021        
1         , 1.000000  , 131072    , 19355.766846        
1         , 1.000000  , 131072    , 21384.416992        
1         , 1.000000  , 131072    , 21021.725830        
1         , 1.000000  , 131072    , 22020.631836        
1         , 1.000000  , 131072    , 21175.778809        
1         , 1.000000  , 131072    , 21634.631104        
1         , 1.000000  , 131072    , 19387.180420        
1         , 1.000000  , 131072    , 19033.954346        
1         , 1.000000  , 131072    , 19694.479004        
1         , 1.000000  , 131072    , 21360.156982        
1         , 1.000000  , 131072    , 20592.919678        
1         , 1.000000  , 131072    , 19493.358154        
1         , 1.000000  , 131072    , 20841.317871        
1         , 1.000000  , 131072    , 22300.862305        
1         , 1.000000  , 131072    , 19154.243652        
1         , 1.000000  , 131072    , 20511.468018        
1         , 1.000000  , 131072    , 19452.102051        
1         , 1.000000  , 131072    , 20540.539795        
1         , 1.000000  , 131072    , 20573.743652        
2         , 1.000000  , 131072    , 8290.615967         
2         , 1.000000  , 131072    , 8284.949219         
2         , 1.000000  , 131072    , 8312.910156         
2         , 1.000000  , 131072    , 8303.155029         
2         , 1.000000  , 131072    , 9900.686279         
2         , 1.000000  , 131072    , 8191.940186         
2         , 1.000000  , 131072    , 8503.081055         
2         , 1.000000  , 131072    , 8887.646240         
2         , 1.000000  , 131072    , 8904.605713         
2         , 1.000000  , 131072    , 8218.216064         
2         , 1.000000  , 131072    , 8206.440918         
2         , 1.000000  , 131072    , 8925.686035         
2         , 1.000000  , 131072    , 8213.958740         
2         , 1.000000  , 131072    , 8223.945068         
2         , 1.000000  , 131072    , 8218.625977         
2         , 1.000000  , 131072    , 8264.390625         
2         , 1.000000  , 131072    , 9917.764893         
2         , 1.000000  , 131072    , 8206.626953         
2         , 1.000000  , 131072    , 8251.568115         
2         , 1.000000  , 131072    , 8932.020996         
2         , 1.000000  , 131072    , 9005.067871         
2         , 1.000000  , 131072    , 9112.462891         
2         , 1.000000  , 131072    , 9903.173096         
2         , 1.000000  , 131072    , 8889.372803         
2         , 1.000000  , 131072    , 8880.378174         
3         , 1.000000  , 131072    , 5280.473633         
3         , 1.000000  , 131072    , 5966.881104         
3         , 1.000000  , 131072    , 6324.698486         
3         , 1.000000  , 131072    , 5577.762939         
3         , 1.000000  , 131072    , 5506.924072         
3         , 1.000000  , 131072    , 5195.122803         
3         , 1.000000  , 131072    , 5184.950928         
3         , 1.000000  , 131072    , 5538.007080         
3         , 1.000000  , 131072    , 5217.800293         
3         , 1.000000  , 131072    , 7353.868164         
3         , 1.000000  , 131072    , 5559.212891         
3         , 1.000000  , 131072    , 5859.017090         
3         , 1.000000  , 131072    , 5513.645264         
3         , 1.000000  , 131072    , 5567.030273         
3         , 1.000000  , 131072    , 5844.752930         
3         , 1.000000  , 131072    , 5210.388916         
3         , 1.000000  , 131072    , 5209.040771         
3         , 1.000000  , 131072    , 5410.374023         
3         , 1.000000  , 131072    , 5290.011230         
3         , 1.000000  , 131072    , 6492.761719         
3         , 1.000000  , 131072    , 5200.236084         
3         , 1.000000  , 131072    , 5407.911865         
3         , 1.000000  , 131072    , 5251.952148         
3         , 1.000000  , 131072    , 5403.310303         
3         , 1.000000  , 131072    , 5167.962158         
4         , 1.000000  , 131072    , 4930.882812         
4         , 1.000000  , 131072    , 4333.901123         
4         , 1.000000  , 131072    , 4197.670166         
4         , 1.000000  , 131072    , 4286.542725         
4         , 1.000000  , 131072    , 4497.012939         
4         , 1.000000  , 131072    , 4323.752930         
4         , 1.000000  , 131072    , 4498.273926         
4         , 1.000000  , 131072    , 4488.730957         
4         , 1.000000  , 131072    , 4316.855713         
4         , 1.000000  , 131072    , 4572.821045         
4         , 1.000000  , 131072    , 4223.469971         
4         , 1.000000  , 131072    , 4477.397217         
4         , 1.000000  , 131072    , 4512.875732         
4         , 1.000000  , 131072    , 4961.852295         
4         , 1.000000  , 131072    , 5148.332031         
4         , 1.000000  , 131072    , 4222.691162         
4         , 1.000000  , 131072    , 4334.124023         
4         , 1.000000  , 131072    , 4553.107666         
4         , 1.000000  , 131072    , 4217.888916         
4         , 1.000000  , 131072    , 4259.071289         
4         , 1.000000  , 131072    , 4510.885010         
4         , 1.000000  , 131072    , 4157.882324         
4         , 1.000000  , 131072    , 4257.837891         
4         , 1.000000  , 131072    , 4240.635986         
4         , 1.000000  , 131072    , 4199.823730         
1         , 1.000000  , 262144    , 41351.118896        
1         , 1.000000  , 262144    , 40429.155273        
1         , 1.000000  , 262144    , 41055.281982        
1         , 1.000000  , 262144    , 44049.635254        
1         , 1.000000  , 262144    , 38997.885498        
1         , 1.000000  , 262144    , 37903.279785        
1         , 1.000000  , 262144    , 38626.449951        
1         , 1.000000  , 262144    , 39291.631104        
1         , 1.000000  , 262144    , 40161.058105        
1         , 1.000000  , 262144    , 39298.649170        
1         , 1.000000  , 262144    , 38147.564453        
1         , 1.000000  , 262144    , 43375.330078        
1         , 1.000000  , 262144    , 43043.536133        
